window_id,username,split,window_label,window_type,window_start,window_end,n_posts_in_14d,n_high_risk_posts,mean_p_depression_tcal,anchor_post_ids,anchor_post_count,selected_post_ids,selected_post_count,prev_context_count,padding_needed,source_rule
w_000465,taichung.news88,train,0,negative_14d,2021-07-04 06:27:29+00:00,2021-07-18 06:27:29+00:00,50,0,0.00023148062528946162,"[""2610199496194197741_47906670912"", ""2610227854898421174_47906670912"", ""2610279439250830817_47906670912"", ""2610484996419346402_47906670912"", ""2610916983021922167_47906670912"", ""2610939785154208957_47906670912"", ""2611054517261486608_47906670912"", ""2611276304716937910_47906670912"", ""2611640882001004780_47906670912"", ""2611872031788905145_47906670912"", ""2611896277332308360_47906670912"", ""2612332421824013138_47906670912"", ""2612364482639120290_47906670912"", ""2612368692814336053_47906670912"", ""2612727989167509078_47906670912"", ""2613087640241443001_47906670912"", ""2613124113833443918_47906670912"", ""2613487921655553949_47906670912"", ""2613816979559936147_47906670912"", ""2613894509138660755_47906670912"", ""2614136528666696975_47906670912"", ""2614224665959151597_47906670912"", ""2614542915444007336_47906670912"", ""2614572499170368010_47906670912"", ""2614577683715877778_47906670912"", ""2615263694381063385_47906670912"", ""2615362549722295588_47906670912"", ""2615630739996036662_47906670912"", ""2615991817460463113_47906670912"", ""2616362446806167564_47906670912"", ""2616714943378874554_47906670912"", ""2616760023120805469_47906670912"", ""2617438477990321543_47906670912"", ""2617699199441803816_47906670912"", ""2617743209367609795_47906670912"", ""2618020507564281821_47906670912"", ""2618161302908742657_47906670912"", ""2618301103674779716_47906670912"", ""2618582053642184551_47906670912"", ""2618892415629502652_47906670912"", ""2619036652727624793_47906670912"", ""2619268356339678986_47906670912"", ""2619612868308282093_47906670912"", ""2619712028105567575_47906670912"", ""2619727525320677039_47906670912"", ""2619898387785209240_47906670912"", ""2620025108136197741_47906670912"", ""2620057137208864095_47906670912"", ""2620246688963347353_47906670912"", ""2620337166048056133_47906670912""]",50,"[""2619612868308282093_47906670912"", ""2619712028105567575_47906670912"", ""2619727525320677039_47906670912"", ""2619898387785209240_47906670912"", ""2620025108136197741_47906670912"", ""2620057137208864095_47906670912"", ""2620246688963347353_47906670912"", ""2620337166048056133_47906670912""]",8,0,0,14d_plus_prev_context
w_000466,taichung.news88,train,0,negative_14d,2021-07-06 06:11:15+00:00,2021-07-20 06:11:15+00:00,45,0,0.0002698405738688803,"[""2611640882001004780_47906670912"", ""2611872031788905145_47906670912"", ""2611896277332308360_47906670912"", ""2612332421824013138_47906670912"", ""2612364482639120290_47906670912"", ""2612368692814336053_47906670912"", ""2612727989167509078_47906670912"", ""2613087640241443001_47906670912"", ""2613124113833443918_47906670912"", ""2613487921655553949_47906670912"", ""2613816979559936147_47906670912"", ""2613894509138660755_47906670912"", ""2614136528666696975_47906670912"", ""2614224665959151597_47906670912"", ""2614542915444007336_47906670912"", ""2614572499170368010_47906670912"", ""2614577683715877778_47906670912"", ""2615263694381063385_47906670912"", ""2615362549722295588_47906670912"", ""2615630739996036662_47906670912"", ""2615991817460463113_47906670912"", ""2616362446806167564_47906670912"", ""2616714943378874554_47906670912"", ""2616760023120805469_47906670912"", ""2617438477990321543_47906670912"", ""2617699199441803816_47906670912"", ""2617743209367609795_47906670912"", ""2618020507564281821_47906670912"", ""2618161302908742657_47906670912"", ""2618301103674779716_47906670912"", ""2618582053642184551_47906670912"", ""2618892415629502652_47906670912"", ""2619036652727624793_47906670912"", ""2619268356339678986_47906670912"", ""2619612868308282093_47906670912"", ""2619712028105567575_47906670912"", ""2619727525320677039_47906670912"", ""2619898387785209240_47906670912"", ""2620025108136197741_47906670912"", ""2620057137208864095_47906670912"", ""2620246688963347353_47906670912"", ""2620337166048056133_47906670912"", ""2620507066548988013_47906670912"", ""2621065584658322783_47906670912"", ""2621616832864089602_47906670912""]",45,"[""2619898387785209240_47906670912"", ""2620025108136197741_47906670912"", ""2620057137208864095_47906670912"", ""2620246688963347353_47906670912"", ""2620337166048056133_47906670912"", ""2620507066548988013_47906670912"", ""2621065584658322783_47906670912"", ""2621616832864089602_47906670912""]",8,0,0,14d_plus_prev_context
w_000467,taichung.news88,train,0,negative_14d,2021-07-14 14:48:03+00:00,2021-07-28 14:48:03+00:00,59,0,0.00013324199512604294,"[""2617699199441803816_47906670912"", ""2617743209367609795_47906670912"", ""2618020507564281821_47906670912"", ""2618161302908742657_47906670912"", ""2618301103674779716_47906670912"", ""2618582053642184551_47906670912"", ""2618892415629502652_47906670912"", ""2619036652727624793_47906670912"", ""2619268356339678986_47906670912"", ""2619612868308282093_47906670912"", ""2619712028105567575_47906670912"", ""2619727525320677039_47906670912"", ""2619898387785209240_47906670912"", ""2620025108136197741_47906670912"", ""2620057137208864095_47906670912"", ""2620246688963347353_47906670912"", ""2620337166048056133_47906670912"", ""2620507066548988013_47906670912"", ""2621065584658322783_47906670912"", ""2621616832864089602_47906670912"", ""2621790189505155980_47906670912"", ""2621902268715109033_47906670912"", ""2622015958529585894_47906670912"", ""2622441166331549075_47906670912"", ""2622529295436550291_47906670912"", ""2622709175663048578_47906670912"", ""2622810435565246755_47906670912"", ""2623244354936845538_47906670912"", ""2623451531978926476_47906670912"", ""2623497886696868737_47906670912"", ""2623609365081102458_47906670912"", ""2623863441245123413_47906670912"", ""2623964573699354122_47906670912"", ""2624015661647367813_47906670912"", ""2624114266722936236_47906670912"", ""2624167174361322955_47906670912"", ""2624639378039602697_47906670912"", ""2624694306049296079_47906670912"", ""2624703148984268377_47906670912"", ""2624729648622077027_47906670912"", ""2624790908487104690_47906670912"", ""2624852259712542535_47906670912"", ""2624977287913642333_47906670912"", ""2625416894249580007_47906670912"", ""2625457005192521432_47906670912"", ""2625505814090067800_47906670912"", ""2625680263825192406_47906670912"", ""2625799542147056179_47906670912"", ""2626139177221964826_47906670912"", ""2626212670135536566_47906670912"", ""2626272855629750554_47906670912"", ""2626434078006553266_47906670912"", ""2626862775670765411_47906670912"", ""2626886085246785443_47906670912"", ""2627136148762159625_47906670912"", ""2627176283629287843_47906670912"", ""2627227543007126918_47906670912"", ""2627590994699206154_47906670912"", ""2627675424654381408_47906670912""]",59,"[""2626434078006553266_47906670912"", ""2626862775670765411_47906670912"", ""2626886085246785443_47906670912"", ""2627136148762159625_47906670912"", ""2627176283629287843_47906670912"", ""2627227543007126918_47906670912"", ""2627590994699206154_47906670912"", ""2627675424654381408_47906670912""]",8,0,0,14d_plus_prev_context
w_000468,tainan_food,test,0,negative_14d,2014-11-25 05:46:02+00:00,2014-12-09 05:46:02+00:00,3,0,6.733922110062922e-05,"[""861294795641172921_1445711387"", ""861295237871809497_1445711387"", ""861295601274696691_1445711387""]",3,"[""777277724381524969_1445711387"", ""777986095149592928_1445711387"", ""861294795641172921_1445711387"", ""861295237871809497_1445711387"", ""861295601274696691_1445711387""]",5,2,3,14d_plus_prev_context
w_000469,tainan_food,test,0,negative_14d,2014-12-22 17:39:04+00:00,2015-01-05 17:39:04+00:00,14,0,0.00010575584421775703,"[""881222624319222777_1445711387"", ""881225672789700695_1445711387"", ""881226375478227045_1445711387"", ""881227366877474948_1445711387"", ""881227929123926159_1445711387"", ""881229067969736877_1445711387"", ""881229289319936180_1445711387"", ""881229693801836739_1445711387"", ""890461676646019553_1445711387"", ""890462051725849060_1445711387"", ""890462723913396721_1445711387"", ""890463049013899769_1445711387"", ""890463367336407552_1445711387"", ""890463888378016264_1445711387""]",14,"[""881229289319936180_1445711387"", ""881229693801836739_1445711387"", ""890461676646019553_1445711387"", ""890462051725849060_1445711387"", ""890462723913396721_1445711387"", ""890463049013899769_1445711387"", ""890463367336407552_1445711387"", ""890463888378016264_1445711387""]",8,0,0,14d_plus_prev_context
w_000470,tainan_food,test,0,negative_14d,2014-12-22 17:48:30+00:00,2015-01-05 17:48:30+00:00,11,0,0.00013165499249413962,"[""881227366877474948_1445711387"", ""881227929123926159_1445711387"", ""881229067969736877_1445711387"", ""881229289319936180_1445711387"", ""881229693801836739_1445711387"", ""890461676646019553_1445711387"", ""890462051725849060_1445711387"", ""890462723913396721_1445711387"", ""890463049013899769_1445711387"", ""890463367336407552_1445711387"", ""890463888378016264_1445711387""]",11,"[""881229289319936180_1445711387"", ""881229693801836739_1445711387"", ""890461676646019553_1445711387"", ""890462051725849060_1445711387"", ""890462723913396721_1445711387"", ""890463049013899769_1445711387"", ""890463367336407552_1445711387"", ""890463888378016264_1445711387""]",8,0,0,14d_plus_prev_context
w_000471,taiwanfoodeat,train,0,negative_14d,2017-11-12 03:45:53+00:00,2017-11-26 03:45:53+00:00,4,0,2.882419075450402e-17,"[""1646166440062930574_1296405415"", ""1647069210454385847_1296405415"", ""1649061968341697577_1296405415"", ""1651260206239007728_1296405415""]",4,"[""1646166440062930574_1296405415"", ""1647069210454385847_1296405415"", ""1649061968341697577_1296405415"", ""1651260206239007728_1296405415""]",4,0,4,14d_plus_prev_context
w_000472,taiwanfoodeat,train,0,negative_14d,2017-11-13 09:39:32+00:00,2017-11-27 09:39:32+00:00,4,0,2.8676335084446154e-17,"[""1647069210454385847_1296405415"", ""1649061968341697577_1296405415"", ""1651260206239007728_1296405415"", ""1657213983429258598_1296405415""]",4,"[""1646166440062930574_1296405415"", ""1647069210454385847_1296405415"", ""1649061968341697577_1296405415"", ""1651260206239007728_1296405415"", ""1657213983429258598_1296405415""]",5,1,3,14d_plus_prev_context
w_000473,taiwanfoodeat,train,0,negative_14d,2017-11-16 03:38:47+00:00,2017-11-30 03:38:47+00:00,3,0,3.7552389311873036e-17,"[""1649061968341697577_1296405415"", ""1651260206239007728_1296405415"", ""1657213983429258598_1296405415""]",3,"[""1646166440062930574_1296405415"", ""1647069210454385847_1296405415"", ""1649061968341697577_1296405415"", ""1651260206239007728_1296405415"", ""1657213983429258598_1296405415""]",5,2,3,14d_plus_prev_context
w_000474,taste_of_kjie,val,0,negative_14d,2018-05-14 12:51:44+00:00,2018-05-28 12:51:44+00:00,8,0,3.4492366794312627e-12,"[""1779075135228316054_7744284471"", ""1779505066814895406_7744284471"", ""1779837058601247356_7744284471"", ""1781305220450534994_7744284471"", ""1782561241761787255_7744284471"", ""1783474873269810734_7744284471"", ""1786095398097984227_7744284471"", ""1788572093052821234_7744284471""]",8,"[""1779075135228316054_7744284471"", ""1779505066814895406_7744284471"", ""1779837058601247356_7744284471"", ""1781305220450534994_7744284471"", ""1782561241761787255_7744284471"", ""1783474873269810734_7744284471"", ""1786095398097984227_7744284471"", ""1788572093052821234_7744284471""]",8,0,0,14d_plus_prev_context
w_000475,taste_of_kjie,val,0,negative_14d,2018-05-15 14:05:32+00:00,2018-05-29 14:05:32+00:00,6,0,3.0667334093166594e-12,"[""1779837058601247356_7744284471"", ""1781305220450534994_7744284471"", ""1782561241761787255_7744284471"", ""1783474873269810734_7744284471"", ""1786095398097984227_7744284471"", ""1788572093052821234_7744284471""]",6,"[""1779075135228316054_7744284471"", ""1779505066814895406_7744284471"", ""1779837058601247356_7744284471"", ""1781305220450534994_7744284471"", ""1782561241761787255_7744284471"", ""1783474873269810734_7744284471"", ""1786095398097984227_7744284471"", ""1788572093052821234_7744284471""]",8,2,0,14d_plus_prev_context
w_000476,taste_of_kjie,val,0,negative_14d,2018-05-17 14:42:31+00:00,2018-05-31 14:42:31+00:00,7,0,2.3608035283311906e-12,"[""1781305220450534994_7744284471"", ""1782561241761787255_7744284471"", ""1783474873269810734_7744284471"", ""1786095398097984227_7744284471"", ""1788572093052821234_7744284471"", ""1790452044790118225_7744284471"", ""1791189403450079022_7744284471""]",7,"[""1779837058601247356_7744284471"", ""1781305220450534994_7744284471"", ""1782561241761787255_7744284471"", ""1783474873269810734_7744284471"", ""1786095398097984227_7744284471"", ""1788572093052821234_7744284471"", ""1790452044790118225_7744284471"", ""1791189403450079022_7744284471""]",8,1,0,14d_plus_prev_context
w_000477,the_trip_addict,train,0,negative_14d,2017-09-05 09:58:34+00:00,2017-09-19 09:58:34+00:00,8,0,4.569077843321542e-11,"[""1597069271167227922_5992965715"", ""1597074914209105603_5992965715"", ""1597620329136266640_5992965715"", ""1604243619326114314_5992965715"", ""1604248185941636595_5992965715"", ""1604255048603224630_5992965715"", ""1607148970144906859_5992965715"", ""1607212970324996580_5992965715""]",8,"[""1597069271167227922_5992965715"", ""1597074914209105603_5992965715"", ""1597620329136266640_5992965715"", ""1604243619326114314_5992965715"", ""1604248185941636595_5992965715"", ""1604255048603224630_5992965715"", ""1607148970144906859_5992965715"", ""1607212970324996580_5992965715""]",8,0,0,14d_plus_prev_context
w_000478,the_trip_addict,train,0,negative_14d,2017-09-06 04:13:26+00:00,2017-09-20 04:13:26+00:00,7,0,6.917404393383915e-11,"[""1597620329136266640_5992965715"", ""1604243619326114314_5992965715"", ""1604248185941636595_5992965715"", ""1604255048603224630_5992965715"", ""1607148970144906859_5992965715"", ""1607212970324996580_5992965715"", ""1607259567415044948_5992965715""]",7,"[""1597074914209105603_5992965715"", ""1597620329136266640_5992965715"", ""1604243619326114314_5992965715"", ""1604248185941636595_5992965715"", ""1604255048603224630_5992965715"", ""1607148970144906859_5992965715"", ""1607212970324996580_5992965715"", ""1607259567415044948_5992965715""]",8,1,0,14d_plus_prev_context
w_000479,the_trip_addict,train,0,negative_14d,2017-09-15 07:32:43+00:00,2017-09-29 07:32:43+00:00,17,0,2.8743572390233705e-11,"[""1604243619326114314_5992965715"", ""1604248185941636595_5992965715"", ""1604255048603224630_5992965715"", ""1607148970144906859_5992965715"", ""1607212970324996580_5992965715"", ""1607259567415044948_5992965715"", ""1607857024444138447_5992965715"", ""1607911407253080789_5992965715"", ""1608496504188436588_5992965715"", ""1612147446733608080_5992965715"", ""1612376910503809503_5992965715"", ""1613080010440911629_5992965715"", ""1613081057104453055_5992965715"", ""1613081832849280569_5992965715"", ""1613660555709449218_5992965715"", ""1613738525044228197_5992965715"", ""1614372880665982616_5992965715""]",17,"[""1612147446733608080_5992965715"", ""1612376910503809503_5992965715"", ""1613080010440911629_5992965715"", ""1613081057104453055_5992965715"", ""1613081832849280569_5992965715"", ""1613660555709449218_5992965715"", ""1613738525044228197_5992965715"", ""1614372880665982616_5992965715""]",8,0,0,14d_plus_prev_context
w_000480,thepetpope,val,0,negative_14d,2022-08-24 06:41:16+00:00,2022-09-07 06:41:16+00:00,8,0,1.6370633864770332e-06,"[""2911713135917877562_54678028093"", ""2913051391975807591_54678028093"", ""2915954615670070131_54678028093"", ""2917407626896459715_54678028093"", ""2918123036806663673_54678028093"", ""2918935602315212180_54678028093"", ""2919592447711275234_54678028093"", ""2921062698391121884_54678028093""]",8,"[""2911713135917877562_54678028093"", ""2913051391975807591_54678028093"", ""2915954615670070131_54678028093"", ""2917407626896459715_54678028093"", ""2918123036806663673_54678028093"", ""2918935602315212180_54678028093"", ""2919592447711275234_54678028093"", ""2921062698391121884_54678028093""]",8,0,0,14d_plus_prev_context
w_000481,thepetpope,val,0,negative_14d,2022-08-26 03:00:08+00:00,2022-09-09 03:00:08+00:00,9,0,2.3926237781442127e-06,"[""2913051391975807591_54678028093"", ""2915954615670070131_54678028093"", ""2917407626896459715_54678028093"", ""2918123036806663673_54678028093"", ""2918935602315212180_54678028093"", ""2919592447711275234_54678028093"", ""2921062698391121884_54678028093"", ""2922035649788712737_54678028093"", ""2922810468700458581_54678028093""]",9,"[""2915954615670070131_54678028093"", ""2917407626896459715_54678028093"", ""2918123036806663673_54678028093"", ""2918935602315212180_54678028093"", ""2919592447711275234_54678028093"", ""2921062698391121884_54678028093"", ""2922035649788712737_54678028093"", ""2922810468700458581_54678028093""]",8,0,0,14d_plus_prev_context
w_000482,thepetpope,val,0,negative_14d,2022-09-01 03:15:12+00:00,2022-09-15 03:15:12+00:00,13,0,1.2933081748507637e-06,"[""2917407626896459715_54678028093"", ""2918123036806663673_54678028093"", ""2918935602315212180_54678028093"", ""2919592447711275234_54678028093"", ""2921062698391121884_54678028093"", ""2922035649788712737_54678028093"", ""2922810468700458581_54678028093"", ""2924721643978257883_54678028093"", ""2925072355722486656_54678028093"", ""2925077453655657744_54678028093"", ""2925091039375444387_54678028093"", ""2925425030134057705_54678028093"", ""2926881498238556671_54678028093""]",13,"[""2922035649788712737_54678028093"", ""2922810468700458581_54678028093"", ""2924721643978257883_54678028093"", ""2925072355722486656_54678028093"", ""2925077453655657744_54678028093"", ""2925091039375444387_54678028093"", ""2925425030134057705_54678028093"", ""2926881498238556671_54678028093""]",8,0,0,14d_plus_prev_context
w_000483,thepotatocouple.ch,train,0,negative_14d,2019-11-14 13:03:39+00:00,2019-11-28 13:03:39+00:00,14,0,3.6934103003877254e-05,"[""2176983005258890665_24362323202"", ""2177619931762743825_24362323202"", ""2178384426269752034_24362323202"", ""2179041248487955869_24362323202"", ""2179881329486630714_24362323202"", ""2180605449304212120_24362323202"", ""2181341009136095666_24362323202"", ""2182056371095986809_24362323202"", ""2182796742507672476_24362323202"", ""2183504583006853494_24362323202"", ""2184242778078167159_24362323202"", ""2184957078425833298_24362323202"", ""2185686156665879145_24362323202"", ""2186403642126141719_24362323202""]",14,"[""2181341009136095666_24362323202"", ""2182056371095986809_24362323202"", ""2182796742507672476_24362323202"", ""2183504583006853494_24362323202"", ""2184242778078167159_24362323202"", ""2184957078425833298_24362323202"", ""2185686156665879145_24362323202"", ""2186403642126141719_24362323202""]",8,0,0,14d_plus_prev_context
w_000484,thepotatocouple.ch,train,0,negative_14d,2019-11-16 11:33:48+00:00,2019-11-30 11:33:48+00:00,14,0,3.6937930194130674e-05,"[""2178384426269752034_24362323202"", ""2179041248487955869_24362323202"", ""2179881329486630714_24362323202"", ""2180605449304212120_24362323202"", ""2181341009136095666_24362323202"", ""2182056371095986809_24362323202"", ""2182796742507672476_24362323202"", ""2183504583006853494_24362323202"", ""2184242778078167159_24362323202"", ""2184957078425833298_24362323202"", ""2185686156665879145_24362323202"", ""2186403642126141719_24362323202"", ""2187153757568878129_24362323202"", ""2187863719043611559_24362323202""]",14,"[""2182796742507672476_24362323202"", ""2183504583006853494_24362323202"", ""2184242778078167159_24362323202"", ""2184957078425833298_24362323202"", ""2185686156665879145_24362323202"", ""2186403642126141719_24362323202"", ""2187153757568878129_24362323202"", ""2187863719043611559_24362323202""]",8,0,0,14d_plus_prev_context
w_000485,thepotatocouple.ch,train,0,negative_14d,2019-11-20 13:22:13+00:00,2019-12-04 13:22:13+00:00,15,0,3.4475364554172824e-05,"[""2181341009136095666_24362323202"", ""2182056371095986809_24362323202"", ""2182796742507672476_24362323202"", ""2183504583006853494_24362323202"", ""2184242778078167159_24362323202"", ""2184957078425833298_24362323202"", ""2185686156665879145_24362323202"", ""2186403642126141719_24362323202"", ""2187153757568878129_24362323202"", ""2187863719043611559_24362323202"", ""2188605028955948025_24362323202"", ""2189317581000636424_24362323202"", ""2190051479418466818_24362323202"", ""2190764247461135106_24362323202"", ""2191487543802677680_24362323202""]",15,"[""2186403642126141719_24362323202"", ""2187153757568878129_24362323202"", ""2187863719043611559_24362323202"", ""2188605028955948025_24362323202"", ""2189317581000636424_24362323202"", ""2190051479418466818_24362323202"", ""2190764247461135106_24362323202"", ""2191487543802677680_24362323202""]",8,0,0,14d_plus_prev_context
w_000486,thirty6____,test,0,negative_14d,2024-01-06 04:02:30+00:00,2024-01-20 04:02:30+00:00,4,0,0.3404036186398116,"[""3274021097283956427_62078202249"", ""3275081621144731872_62078202249"", ""3276468833967003917_62078202249"", ""3278645634868808751_62078202249""]",4,"[""3264920599234701088_62078202249"", ""3266408277859898855_62078202249"", ""3267830178205405304_62078202249"", ""3271447098486131330_62078202249"", ""3274021097283956427_62078202249"", ""3275081621144731872_62078202249"", ""3276468833967003917_62078202249"", ""3278645634868808751_62078202249""]",8,4,0,14d_plus_prev_context
w_000487,thirty6____,test,0,negative_14d,2025-01-04 12:55:20+00:00,2025-01-18 12:55:20+00:00,3,0,0.046136292153429743,"[""3538107646140234757_62078202249"", ""3542439745399854976_62078202249"", ""3545402139541573426_62078202249""]",3,"[""3506902189812060748_62078202249"", ""3513423549623299191_62078202249"", ""3519236817746940315_62078202249"", ""3525063026456202615_62078202249"", ""3528662959772053481_62078202249"", ""3538107646140234757_62078202249"", ""3542439745399854976_62078202249"", ""3545402139541573426_62078202249""]",8,5,0,14d_plus_prev_context
w_000488,thirty6____,test,0,negative_14d,2025-09-27 00:29:42+00:00,2025-10-11 00:29:42+00:00,3,0,0.27838682755827904,"[""3730522697878345814_62078202249"", ""3737104920471590305_62078202249"", ""3740130147803770612_62078202249""]",3,"[""3701242059416987843_62078202249"", ""3706992637579104426_62078202249"", ""3716086635793887313_62078202249"", ""3721507854085133376_62078202249"", ""3728018194578996953_62078202249"", ""3730522697878345814_62078202249"", ""3737104920471590305_62078202249"", ""3740130147803770612_62078202249""]",8,5,0,14d_plus_prev_context
w_000489,timton_footew,train,0,negative_14d,2024-01-02 17:07:53+00:00,2024-01-16 17:07:53+00:00,4,0,0.004935298223218469,"[""3271517289441033411_60336176277"", ""3271789538878396244_60336176277"", ""3275023284431566077_60336176277"", ""3277133666542212443_60336176277""]",4,"[""3151837386492482865_60336176277"", ""3168228817608688246_60336176277"", ""3169591315510600308_60336176277"", ""3187213406867170806_60336176277"", ""3271517289441033411_60336176277"", ""3271789538878396244_60336176277"", ""3275023284431566077_60336176277"", ""3277133666542212443_60336176277""]",8,4,0,14d_plus_prev_context
w_000490,timton_footew,train,0,negative_14d,2024-01-03 02:08:48+00:00,2024-01-17 02:08:48+00:00,3,0,1.386034692979025e-09,"[""3271789538878396244_60336176277"", ""3275023284431566077_60336176277"", ""3277133666542212443_60336176277""]",3,"[""3151837386492482865_60336176277"", ""3168228817608688246_60336176277"", ""3169591315510600308_60336176277"", ""3187213406867170806_60336176277"", ""3271517289441033411_60336176277"", ""3271789538878396244_60336176277"", ""3275023284431566077_60336176277"", ""3277133666542212443_60336176277""]",8,5,0,14d_plus_prev_context
w_000491,timton_footew,train,0,negative_14d,2024-08-13 02:36:22+00:00,2024-08-27 02:36:22+00:00,4,0,8.500450253412506e-09,"[""3433428401692919796_60336176277"", ""3433433576265965036_60336176277"", ""3440273624024874846_60336176277"", ""3440276869719947892_60336176277""]",4,"[""3344430635664557051_60336176277"", ""3380921304625066988_60336176277"", ""3391749092943510481_60336176277"", ""3406058150203831397_60336176277"", ""3433428401692919796_60336176277"", ""3433433576265965036_60336176277"", ""3440273624024874846_60336176277"", ""3440276869719947892_60336176277""]",8,4,0,14d_plus_prev_context
w_000492,trojan_li,train,0,negative_14d,2021-01-01 11:50:13+00:00,2021-01-15 11:50:13+00:00,4,0,0.00011887675118419271,"[""2477003200220916376_44838973285"", ""2479205736172579591_44838973285"", ""2482116241900117781_44838973285"", ""2485683812837501046_44838973285""]",4,"[""2477003200220916376_44838973285"", ""2479205736172579591_44838973285"", ""2482116241900117781_44838973285"", ""2485683812837501046_44838973285""]",4,0,4,14d_plus_prev_context
w_000493,trojan_li,train,0,negative_14d,2021-01-04 12:46:16+00:00,2021-01-18 12:46:16+00:00,3,0,0.0001584992637863848,"[""2479205736172579591_44838973285"", ""2482116241900117781_44838973285"", ""2485683812837501046_44838973285""]",3,"[""2477003200220916376_44838973285"", ""2479205736172579591_44838973285"", ""2482116241900117781_44838973285"", ""2485683812837501046_44838973285""]",4,1,4,14d_plus_prev_context
w_000494,trojan_li,train,0,negative_14d,2021-01-08 13:08:55+00:00,2021-01-22 13:08:55+00:00,4,0,0.0002588651056114886,"[""2482116241900117781_44838973285"", ""2485683812837501046_44838973285"", ""2490004718625028917_44838973285"", ""2491490534769653480_44838973285""]",4,"[""2477003200220916376_44838973285"", ""2479205736172579591_44838973285"", ""2482116241900117781_44838973285"", ""2485683812837501046_44838973285"", ""2490004718625028917_44838973285"", ""2491490534769653480_44838973285""]",6,2,2,14d_plus_prev_context
w_000495,truthdict,test,0,negative_14d,2022-08-06 12:00:53+00:00,2022-08-20 12:00:53+00:00,15,0,3.5927707365585355e-06,"[""2898828042593244219_54328623574"", ""2899552644704811916_54328623574"", ""2900277215233819419_54328623574"", ""2901002057227259127_54328623574"", ""2901726786651219984_54328623574"", ""2902451847696838027_54328623574"", ""2903176421782886389_54328623574"", ""2903901099173988706_54328623574"", ""2904626161670929198_54328623574"", ""2905351081811729552_54328623574"", ""2906075774627711712_54328623574"", ""2906800264013172913_54328623574"", ""2907525281549909184_54328623574"", ""2908249785330315088_54328623574"", ""2908974849578951179_54328623574""]",15,"[""2903901099173988706_54328623574"", ""2904626161670929198_54328623574"", ""2905351081811729552_54328623574"", ""2906075774627711712_54328623574"", ""2906800264013172913_54328623574"", ""2907525281549909184_54328623574"", ""2908249785330315088_54328623574"", ""2908974849578951179_54328623574""]",8,0,0,14d_plus_prev_context
w_000496,truthdict,test,0,negative_14d,2022-08-08 12:00:08+00:00,2022-08-22 12:00:08+00:00,15,0,3.5660616708725466e-06,"[""2900277215233819419_54328623574"", ""2901002057227259127_54328623574"", ""2901726786651219984_54328623574"", ""2902451847696838027_54328623574"", ""2903176421782886389_54328623574"", ""2903901099173988706_54328623574"", ""2904626161670929198_54328623574"", ""2905351081811729552_54328623574"", ""2906075774627711712_54328623574"", ""2906800264013172913_54328623574"", ""2907525281549909184_54328623574"", ""2908249785330315088_54328623574"", ""2908974849578951179_54328623574"", ""2909699508263815174_54328623574"", ""2910424015868241140_54328623574""]",15,"[""2905351081811729552_54328623574"", ""2906075774627711712_54328623574"", ""2906800264013172913_54328623574"", ""2907525281549909184_54328623574"", ""2908249785330315088_54328623574"", ""2908974849578951179_54328623574"", ""2909699508263815174_54328623574"", ""2910424015868241140_54328623574""]",8,0,0,14d_plus_prev_context
w_000497,truthdict,test,0,negative_14d,2022-08-13 12:00:08+00:00,2022-08-27 12:00:08+00:00,14,0,9.486908309339962e-09,"[""2903901099173988706_54328623574"", ""2904626161670929198_54328623574"", ""2905351081811729552_54328623574"", ""2906075774627711712_54328623574"", ""2906800264013172913_54328623574"", ""2907525281549909184_54328623574"", ""2908249785330315088_54328623574"", ""2908974849578951179_54328623574"", ""2909699508263815174_54328623574"", ""2910424015868241140_54328623574"", ""2911148868121835697_54328623574"", ""2911873971185078250_54328623574"", ""2912598527082650854_54328623574"", ""2913323344808628633_54328623574""]",14,"[""2908249785330315088_54328623574"", ""2908974849578951179_54328623574"", ""2909699508263815174_54328623574"", ""2910424015868241140_54328623574"", ""2911148868121835697_54328623574"", ""2911873971185078250_54328623574"", ""2912598527082650854_54328623574"", ""2913323344808628633_54328623574""]",8,0,0,14d_plus_prev_context
w_000498,tula__princess,test,0,negative_14d,2026-03-31 14:24:07+00:00,2026-04-14 14:24:07+00:00,4,0,3.673710684263275e-17,"[""3865025793025447493_52013529610"", ""3865027367281971175_52013529610"", ""3865028016451218914_52013529610"", ""3865029601814218178_52013529610""]",4,"[""3865025793025447493_52013529610"", ""3865027367281971175_52013529610"", ""3865028016451218914_52013529610"", ""3865029601814218178_52013529610""]",4,0,4,14d_plus_prev_context
w_000499,tula__princess,test,0,negative_14d,2026-03-31 14:26:40+00:00,2026-04-14 14:26:40+00:00,3,0,3.83640599895956e-17,"[""3865027367281971175_52013529610"", ""3865028016451218914_52013529610"", ""3865029601814218178_52013529610""]",3,"[""3865025793025447493_52013529610"", ""3865027367281971175_52013529610"", ""3865028016451218914_52013529610"", ""3865029601814218178_52013529610""]",4,1,4,14d_plus_prev_context
